date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:09:34	59291/59291	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:08:28%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/neil-tomkins/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/neil-tomkins/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:44	60254/60254	---M--	200	added ('OK')	image/jpeg	etag:%225a5f1382-eb5e%22	http://www.cbi.org.uk/cbi-prod/cache/file/2C25DA79-85C7-4205-B19338FBA44F2D3A_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/2C25DA79-85C7-4205-B19338FBA44F2D3A_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:47	61023/61023	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:08:41%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/deborah-tonroe/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/deborah-tonroe/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:47	351872/351872	---M--	200	added ('OK')	image/jpeg	etag:%2257628deb-55e80%22	http://www.cbi.org.uk/cbi-prod/cache/file/3E7D8E3A-3881-477C-A4BD0E6DCE47B3FC_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/3E7D8E3A-3881-477C-A4BD0E6DCE47B3FC_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:56	57915/57915	---M--	200	added ('OK')	image/jpeg	etag:%2257a05c6e-e23b%22	http://www.cbi.org.uk/cbi-prod/cache/file/0D6BB16C-95E9-4615-945D43808BD7C491_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/0D6BB16C-95E9-4615-945D43808BD7C491_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:57	60305/60305	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:08:51%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/ben-digby/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/ben-digby/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:05	48979/48979	---M--	200	added ('OK')	image/jpeg	etag:%225b17aa75-bf53%22	http://www.cbi.org.uk/cbi-prod/cache/file/CB03955A-CE92-41CB-828DDA262A3C95FE_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/CB03955A-CE92-41CB-828DDA262A3C95FE_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:09	344374/344374	---M--	200	added ('OK')	image/jpeg	etag:%2257629112-54136%22	http://www.cbi.org.uk/cbi-prod/cache/file/85DFE101-8AF1-4F14-95E392814D57C739_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/85DFE101-8AF1-4F14-95E392814D57C739_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:15	58642/58642	---M--	200	added ('OK')	image/jpeg	etag:%22591187ff-e512%22	http://www.cbi.org.uk/cbi-prod/cache/file/1730C153-7EFB-484F-BDC2F48110C3330D_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/1730C153-7EFB-484F-BDC2F48110C3330D_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:17	53650/53650	---M--	200	added ('OK')	image/jpeg	etag:%22591187f3-d192%22	http://www.cbi.org.uk/cbi-prod/cache/file/1730C153-7EFB-484F-BDC2F48110C3330D_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/1730C153-7EFB-484F-BDC2F48110C3330D_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:28	59317/59317	---M--	200	added ('OK')	image/jpeg	etag:%2258aeed65-e7b5%22	http://www.cbi.org.uk/cbi-prod/cache/file/7EF3E190-51BF-47E5-802BC55ABAD83121_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/7EF3E190-51BF-47E5-802BC55ABAD83121_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:29	57570/57570	---M--	200	added ('OK')	image/jpeg	etag:%2257b45923-e0e2%22	http://www.cbi.org.uk/cbi-prod/cache/file/978E2D41-5BDE-441B-8D781B5A67BBC6A3_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/978E2D41-5BDE-441B-8D781B5A67BBC6A3_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:39	57062/57062	---M--	200	added ('OK')	image/jpeg	etag:%225b4dc00c-dee6%22	http://www.cbi.org.uk/cbi-prod/cache/file/8FE74810-970E-412A-BB4B30FAE3975F84_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/8FE74810-970E-412A-BB4B30FAE3975F84_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:40	60316/60316	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:09:34%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/felicity-burch/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/felicity-burch/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:41	350456/350456	---M--	200	added ('OK')	image/jpeg	etag:%2257a05c06-558f8%22	http://www.cbi.org.uk/cbi-prod/cache/file/0D6BB16C-95E9-4615-945D43808BD7C491_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/0D6BB16C-95E9-4615-945D43808BD7C491_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:48	50211/50211	---M--	200	added ('OK')	image/jpeg	etag:%2258ad7843-c423%22	http://www.cbi.org.uk/cbi-prod/cache/file/5BC0A967-8D32-4206-B42D51DF6EF4A503_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/5BC0A967-8D32-4206-B42D51DF6EF4A503_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:51	62333/62333	---M--	200	added ('OK')	image/jpeg	etag:%2258ad7843-f37d%22	http://www.cbi.org.uk/cbi-prod/cache/file/5BC0A967-8D32-4206-B42D51DF6EF4A503_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/5BC0A967-8D32-4206-B42D51DF6EF4A503_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:53	60160/60160	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:09:47%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/sean-mcguire/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/sean-mcguire/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:10:58	54167/54167	---M--	200	added ('OK')	image/jpeg	etag:%22579b1e72-d397%22	http://www.cbi.org.uk/cbi-prod/cache/file/4B59107E-92EF-47D0-AD2BFF39592EDE2E_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/4B59107E-92EF-47D0-AD2BFF39592EDE2E_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:01	51433/51433	---M--	200	added ('OK')	image/jpeg	etag:%2257dbea87-c8e9%22	http://www.cbi.org.uk/cbi-prod/cache/file/324FE606-2C8A-4445-8C7FE2DFF0962D38_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/324FE606-2C8A-4445-8C7FE2DFF0962D38_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:11	55011/55011	---M--	200	added ('OK')	image/jpeg	etag:%22576294cf-d6e3%22	http://www.cbi.org.uk/cbi-prod/cache/file/82990367-B74A-42C3-9B20AEFDFA527A21_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/82990367-B74A-42C3-9B20AEFDFA527A21_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:12	83370/83370	---M--	200	added ('OK')	image/jpeg	etag:%2257dbea53-145aa%22	http://www.cbi.org.uk/cbi-prod/cache/file/324FE606-2C8A-4445-8C7FE2DFF0962D38_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/324FE606-2C8A-4445-8C7FE2DFF0962D38_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:21	52944/52944	---M--	200	added ('OK')	image/jpeg	etag:%2258d3ddff-ced0%22	http://www.cbi.org.uk/cbi-prod/cache/file/64453A65-3D51-4201-907EBBD51DE0190A_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/64453A65-3D51-4201-907EBBD51DE0190A_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:23	341526/341526	---M--	200	added ('OK')	image/jpeg	etag:%2257b45903-53616%22	http://www.cbi.org.uk/cbi-prod/cache/file/978E2D41-5BDE-441B-8D781B5A67BBC6A3_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/978E2D41-5BDE-441B-8D781B5A67BBC6A3_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:24	59509/59509	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:10:18%20GMT	http://www.cbi.org.uk/about/who-we-are/board/heidi-mottram/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/board/heidi-mottram/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:31	58969/58969	---M--	200	added ('OK')	image/jpeg	etag:%2258d3ddff-e659%22	http://www.cbi.org.uk/cbi-prod/cache/file/64453A65-3D51-4201-907EBBD51DE0190A_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/64453A65-3D51-4201-907EBBD51DE0190A_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:36	74320/74320	---M--	200	added ('OK')	image/jpeg	etag:%225a1bde36-12250%22	http://www.cbi.org.uk/cbi-prod/cache/file/CBE15639-3E95-4C75-B5B2BB07CDAC2D12_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/CBE15639-3E95-4C75-B5B2BB07CDAC2D12_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:43	75104/75104	---M--	200	added ('OK')	image/jpeg	etag:%225a1bde36-12560%22	http://www.cbi.org.uk/cbi-prod/cache/file/CBE15639-3E95-4C75-B5B2BB07CDAC2D12_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/CBE15639-3E95-4C75-B5B2BB07CDAC2D12_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:45	60036/60036	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:10:39%20GMT	http://www.cbi.org.uk/about/who-we-are/board/anna-marks/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/board/anna-marks/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:46	47995/47995	---M--	200	added ('OK')	image/jpeg	etag:%225b30d8a1-bb7b%22	http://www.cbi.org.uk/cbi-prod/cache/file/6FA0275F-2A82-400A-96D12220DB2E1499_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/6FA0275F-2A82-400A-96D12220DB2E1499_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:49	16853/16853	---M--	200	added ('OK')	image/gif	etag:%225773f7ef-41d5%22	http://www.cbi.org.uk/cbi-prod/assets/Image/Graph_Chairmans-Committee.gif	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/Image/Graph_Chairmans-Committee.gif	(from http://www.cbi.org.uk/about/how-we-work/)
15:11:50	244617/244617	---M--	200	added ('OK')	image/jpeg	etag:%22576294cf-3bb89%22	http://www.cbi.org.uk/cbi-prod/cache/file/82990367-B74A-42C3-9B20AEFDFA527A21_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/82990367-B74A-42C3-9B20AEFDFA527A21_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:11:51	200589/200589	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:10:33%20GMT	http://www.cbi.org.uk/about/cbi-councils-and-committees/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/cbi-councils-and-committees/index.html	(from http://www.cbi.org.uk/about/how-we-work/)
15:12:44	354630/354630	---M--	200	added ('OK')	image/png	etag:%22569665ed-56946%22	http://www.cbi.org.uk/cbi-prod/cache/file/C3BF8771-085D-429B-9C7461EA028A99C7.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/C3BF8771-085D-429B-9C7461EA028A99C7.png	(from http://www.cbi.org.uk/about/how-we-work/)
15:12:51	369339/369339	---M--	200	added ('OK')	application/pdf	etag:%225b337857-5a2bb%22	http://www.cbi.org.uk/cbi-prod/assets/File/pdf/cbi-annual-general-meeting-minutes-19-june-2018-pdf.pdf	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/File/pdf/cbi-annual-general-meeting-minutes-19-june-2018-pdf.pdf	(from http://www.cbi.org.uk/about/how-we-work/)
15:12:51	119/119	---M--	200	added ('OK')	text/html	etag:%225b04308e-77%22	http://www.cbi.org.uk/annual-report-2017/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/annual-report-2017/index.html	(from http://www.cbi.org.uk/about/how-we-work/)
15:12:52	119/119	---M--	200	added ('OK')	text/html	etag:%22595cbad1-77%22	http://www.cbi.org.uk/annual-report-2016/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/annual-report-2016/index.html	(from http://www.cbi.org.uk/about/how-we-work/)
15:12:52	119/119	---M--	200	added ('OK')	text/html	etag:%2257b43936-77%22	http://www.cbi.org.uk/annual-report-2015/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/annual-report-2015/index.html	(from http://www.cbi.org.uk/about/how-we-work/)
15:13:13	123737/123737	---M--	200	added ('OK')	image/jpeg	etag:%225770e301-1e359%22	http://www.cbi.org.uk/cbi-prod/cache/file/A4B99CDB-9CF3-48A1-8B9C2B45CC075C3A.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/A4B99CDB-9CF3-48A1-8B9C2B45CC075C3A.jpg	(from http://www.cbi.org.uk/about/where-we-operate/)
15:13:58	795411/795411	---M--	200	added ('OK')	application/pdf	etag:%225968a8e0-c2313%22	http://www.cbi.org.uk/cbi-prod/assets/File/CBI-Annual-General-Meeting-Minute-06-July-2017(1).pdf	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/File/CBI-Annual-General-Meeting-Minute-06-July-2017(1).pdf	(from http://www.cbi.org.uk/about/how-we-work/)
15:14:00	58591/58591	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:12:53%20GMT	http://www.cbi.org.uk/about/where-we-operate/east-midlands/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/east-midlands/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:14:01	58693/58693	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:12:55%20GMT	http://www.cbi.org.uk/about/where-we-operate/east-of-england/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/east-of-england/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:14:09	346559/346559	---M--	200	added ('OK')	image/jpeg	etag:%225770e30f-549bf%22	http://www.cbi.org.uk/cbi-prod/cache/file/A4B99CDB-9CF3-48A1-8B9C2B45CC075C3A_banner2016.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/A4B99CDB-9CF3-48A1-8B9C2B45CC075C3A_banner2016.jpg	(from http://www.cbi.org.uk/about/where-we-operate/)
15:14:12	173/173	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2013%20Mar%202019%2014:13:06%20GMT	http://www.cbi.org.uk/about/where-we-operate/london/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/london/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:14:27	165502/165502	---M--	200	added ('OK')	image/jpeg	etag:%22582efb07-2867e%22	http://www.cbi.org.uk/cbi-prod/cache/file/56946FD6-D95C-4AEF-A5F383A3A858FFC9.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/56946FD6-D95C-4AEF-A5F383A3A858FFC9.jpg	(from http://www.cbi.org.uk/about/careers/)
15:14:51	58579/58579	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:13:45%20GMT	http://www.cbi.org.uk/about/where-we-operate/north-east/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/north-east/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:14:53	16478/16478	---M--	200	added ('OK')	image/gif	etag:%2258da8511-405e%22	http://www.cbi.org.uk/cbi-prod/assets/Image/dce.gif	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/Image/dce.gif	(from http://www.cbi.org.uk/about/careers/)
15:14:55	58423/58423	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:13:49%20GMT	http://www.cbi.org.uk/about/where-we-operate/north-west/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/north-west/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:15:05	373283/373283	---M--	200	added ('OK')	image/jpeg	etag:%22582efc19-5b223%22	http://www.cbi.org.uk/cbi-prod/cache/file/56946FD6-D95C-4AEF-A5F383A3A858FFC9_banner2016.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/56946FD6-D95C-4AEF-A5F383A3A858FFC9_banner2016.jpg	(from http://www.cbi.org.uk/about/careers/)
15:15:06	61324/61324	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:00%20GMT	http://www.cbi.org.uk/about/where-we-operate/northern-ireland/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/northern-ireland/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:01	1637597/1637597	---M--	200	added ('OK')	application/pdf	etag:%225b2a46df-18fcdd%22	http://www.cbi.org.uk/cbi-prod/assets/File/pdf/cbi-annual-report-2014.pdf	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/File/pdf/cbi-annual-report-2014.pdf	(from http://www.cbi.org.uk/about/how-we-work/)
15:17:01	61342/61342	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:52%20GMT	http://www.cbi.org.uk/about/where-we-operate/scotland/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/scotland/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:05	21019/21019	---M--	200	added ('OK')	image/gif	etag:%22598d5cec-521b%22	http://www.cbi.org.uk/cbi-prod/assets/Image/GIFs/smf.gif	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/Image/GIFs/smf.gif	(from http://www.cbi.org.uk/about/careers/)
15:17:06	58420/58420	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:52%20GMT	http://www.cbi.org.uk/about/where-we-operate/south-east/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/south-east/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:07	58455/58455	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:53%20GMT	http://www.cbi.org.uk/about/where-we-operate/south-west/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/south-west/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:08	58452/58452	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:53%20GMT	http://www.cbi.org.uk/about/where-we-operate/thames-valley/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/thames-valley/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:08	61182/61182	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:54%20GMT	http://www.cbi.org.uk/about/where-we-operate/wales/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/wales/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:09	58559/58559	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:54%20GMT	http://www.cbi.org.uk/about/where-we-operate/west-midlands/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/west-midlands/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:10	58681/58681	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:55%20GMT	http://www.cbi.org.uk/about/where-we-operate/yorkshire-and-humber/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/yorkshire-and-humber/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:11	60658/60658	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:56%20GMT	http://www.cbi.org.uk/about/where-we-operate/america/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/america/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:12	60598/60598	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:56%20GMT	http://www.cbi.org.uk/about/where-we-operate/china/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/china/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:12	61625/61625	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:57%20GMT	http://www.cbi.org.uk/about/where-we-operate/brussels/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/brussels/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:13	61446/61446	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:58%20GMT	http://www.cbi.org.uk/about/where-we-operate/uk/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/uk/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:14	61714/61714	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:58%20GMT	http://www.cbi.org.uk/about/where-we-operate/india/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/where-we-operate/india/index.html	(from http://www.cbi.org.uk/about/where-we-operate/)
15:17:15	61425/61425	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:14:59%20GMT	http://www.cbi.org.uk/about/disability-confident-employer/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/disability-confident-employer/index.html	(from http://www.cbi.org.uk/about/careers/)
15:17:24	53703/53703	---M--	200	added ('OK')	image/jpeg	etag:%2258528979-d1c7%22	http://www.cbi.org.uk/cbi-prod/cache/file/F440FCEE-0BC0-4610-91F6C7BCBEFC7405.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/F440FCEE-0BC0-4610-91F6C7BCBEFC7405.jpg	(from http://www.cbi.org.uk/about/partnerships/)
15:17:29	163581/163581	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:16:21%20GMT	http://www.cbi.org.uk/events/events/annual-conference/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/events/events/annual-conference/index.html	(from http://www.cbi.org.uk/about/partnerships/)
15:17:31	108763/108763	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:16:25%20GMT	http://www.cbi.org.uk/events/events/boosting-growth-through-inclusive-workplaces/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/events/events/boosting-growth-through-inclusive-workplaces/index.html	(from http://www.cbi.org.uk/about/partnerships/)
15:17:34	872158/872158	---M--	200	added ('OK')	application/pdf	etag:%225a37a103-d4ede%22	http://www.cbi.org.uk/cbi-prod/assets/File/pdf/cbi-skills-framework.pdf	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/File/pdf/cbi-skills-framework.pdf	(from http://www.cbi.org.uk/about/careers/)
15:17:35	67333/67333	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:16:29%20GMT	http://www.cbi.org.uk/events/events/cyber-security-business-insight-conference1/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/events/events/cyber-security-business-insight-conference1/index.html	(from http://www.cbi.org.uk/about/partnerships/)
15:17:51	57415/57415	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202019%2014:16:45%20GMT	http://www.cbi.org.uk/events/events/people-skills-business-insight-conference-belfast/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/events/events/people-skills-business-insight-conference-belfast/index.html	(from http://www.cbi.org.uk/about/partnerships/)
15:18:02	183354/183354	---M--	200	added ('OK')	image/jpeg	etag:%2256eaeb18-2cc3a%22	http://www.cbi.org.uk/cbi-prod/cache/file/282E2FB0-6F30-4920-8B3D997C714519EF.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/282E2FB0-6F30-4920-8B3D997C714519EF.jpg	(from http://www.cbi.org.uk/business-issues/)
15:18:06	67933/67933	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:17:00%20GMT	http://www.cbi.org.uk/events/events/innovation-business-insight-conference2/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/events/events/innovation-business-insight-conference2/index.html	(from http://www.cbi.org.uk/about/partnerships/)
15:18:13	138688/138688	---M--	200	added ('OK')	image/jpeg	etag:%22579b5aca-21dc0%22	http://www.cbi.org.uk/cbi-prod/cache/file/14EBFE62-F7E4-4945-8573B191A3887F9C_1xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/14EBFE62-F7E4-4945-8573B191A3887F9C_1xthumb-2x1.jpg	(from http://www.cbi.org.uk/business-issues/)
